first_year_payment,yearly_payments,down_payment,adjusted_price,lat,lon,price,usage,style
1391473,335566,1055907,5279532,42.35273,-71.082136,3500000,9 + UNIT APT,ROW-MIDDLE
1074142,259039,815103,4075515,42.352925,-71.078634,3625000,4-8 UNIT APT,CONDO/APT
778636,40594,738042,1248993,42.351356,-71.084677,880000,CONDOMINIUM,ROW-MIDDLE
120553,29072,91481,457401,42.37759,-71.039062,345000,MXU RES+COM,RAISED CAPE
438693,21066,417627,682787,42.342473,-71.088869,515000,CONDOMINIUM,ROW-MIDDLE
431592,104082,327510,1637550,42.308466,-71.105684,1275000,WAREHOUSE,RAISED CAPE
68,16,52,256,42.31177,-71.099748,200,CTYMUNI PROP,LOW-RISE
173763,41904,131859,659291,42.297319,-71.086052,519999,4-8 UNIT APT,CONDO/APT
216948,33928,183020,610067,42.320425,-71.055968,475000,1-FAM RES,CONVENTIONAL
2028571,102041,1926530,3210883,42.345194,-71.072652,2500000,1-FAM RES,ROW-MIDDLE
556387,134177,422210,2111049,42.285854,-71.127014,1700000,3-FAM RES,CONDO/APT
72779,17551,55228,276136,42.318697,-71.080556,215000,3-FAM RES,DECKER
959902,162049,797853,2837498,42.350178,-71.082449,2285000,CONDOMINIUM,ROW-END
959902,162049,797853,2837498,42.350115,-71.082294,2285000,CONDOMINIUM,ROW-END
107029,25811,81218,406092,42.359904,-71.068657,300000,CONDOMINIUM,ROW-MIDDLE
446746,107736,339010,1695048,42.384733,-71.01432,1365000,4-8 UNIT APT,CONDO/APT
287335,69293,218042,1090207,42.337072,-71.149,899000,2-FAM RES,SEMI DETACHD
286057,68985,217072,1085356,42.337056,-71.149035,895000,2-FAM RES,SEMI DETACHD
220850,75045,145805,1090369,42.367813,-71.038399,860000,2-FAM RES,CONVENTIONAL
356778,86040,270738,1353689,42.336934,-71.027091,1150000,2-FAM RES,CONVENTIONAL
387802,93521,294281,1471401,42.314935,-71.058335,1250000,1-FAM RES,COLONIAL
274462,66189,208273,1041366,42.353564,-71.166863,810000,2-FAM RES,CONVENTIONAL
490164,66327,423837,1258666,42.380552,-71.027586,980000,4-8 UNIT APT,CONDO/APT
1438642,346941,1091701,5458502,42.356988,-71.07044,4250000,4-8 UNIT APT,ROW-MIDDLE
61812,25771,36041,360415,42.320863,-71.05925,258000,CONDOMINIUM,DECKER
242601,58505,184096,920477,42.345828,-71.137746,680000,2-FAM RES,CONVENTIONAL
520878,125614,395264,1976318,42.351555,-71.127111,1460000,4-8 UNIT APT,CONDO/APT
1424841,274244,1150597,4602386,42.311329,-71.05693,3400000,9 + UNIT APT,CONDO/APT
2318978,559242,1759736,8798680,42.350958,-71.131657,6500000,MXU RES+COM,CONDO/APT
57640,11235,46405,187821,42.339262,-71.151932,128000,CONDOMINIUM,ROW-END
1820298,233939,1586359,4530848,42.342465,-71.072514,4030000,4-8 UNIT APT,CONDO/APT
169522,40881,128641,643203,42.320756,-71.108367,455000,3-FAM RES,DECKER
1351716,325978,1025738,5128688,42.353717,-71.129604,3400000,9 + UNIT APT,CONDO/APT
754353,181919,572434,2862170,42.352685,-71.083041,2431500,CONDOMINIUM,ROW-MIDDLE
754353,181919,572434,2862170,42.352685,-71.083041,2431500,CONDOMINIUM,ROW-MIDDLE
343651,82874,260777,1303883,42.341956,-71.070684,1050000,CONDOMINIUM,ROW-MIDDLE
343651,82874,260777,1303883,42.341956,-71.070684,1050000,CONDOMINIUM,ROW-MIDDLE
1737631,419045,1318586,6592930,42.352706,-71.082228,5200000,1-FAM RES,ROW-MIDDLE
1427113,344161,1082952,5414757,42.352979,-71.07866,4600000,CONDOMINIUM,ROW-END
301590,20755,280835,542076,42.366214,-71.051154,415000,CONDOMINIUM,MID-RISE
338504,81633,256871,1284353,42.331187,-71.05393,1000000,MXU RES+COM,ROW-MIDDLE
279198,67331,211867,1059334,42.352661,-71.083132,811000,CONDOMINIUM,ROW-MIDDLE
283319,62938,220381,1012559,42.311518,-71.102662,850000,2-FAM RES,CONVENTIONAL
2927314,215456,2711858,5423715,42.352683,-71.082319,4152260,9 + UNIT APT,CONDO/APT
76960,18559,58401,292003,42.304959,-71.084057,199000,3-FAM RES,DECKER
263362,63512,199850,999249,42.31169,-71.10249,765000,3-FAM RES,CONVENTIONAL
103252,16147,87105,290350,42.337234,-71.152105,219000,CONDOMINIUM,LOW-RISE
167250,57259,109991,830692,42.380571,-71.0281,685000,3-FAM RES,DECKER
608062,95095,512967,1709891,42.345313,-71.140349,1410000,3-FAM RES,DECKER
237190,57200,179990,899946,42.378527,-71.031499,700000,3-FAM RES,DECKER
240025,37537,202488,674959,42.331101,-71.053878,525000,CONDOMINIUM,ROW-END
240025,37537,202488,674959,42.331101,-71.053878,525000,CONDOMINIUM,ROW-END
174886,42175,132711,663555,42.352916,-71.078758,475000,CONDOMINIUM,ROW-MIDDLE
660082,159184,500898,2504489,42.352635,-71.082503,1950000,CONDOMINIUM,ROW-MIDDLE
249850,48089,201761,807043,42.338402,-71.050406,550000,MXU RES+COM,RAISED CAPE
599715,93790,505925,1686419,42.310966,-71.102907,1500000,3-FAM RES,DECKER
432024,104186,327838,1639188,42.348959,-71.152103,1275000,MXU COM+RES,RAISED CAPE
238613,57543,181070,905347,42.35004,-71.088819,760000,CONDOMINIUM,MID-RISE
236404,57010,179394,896966,42.357947,-71.050993,762000,CONDOMINIUM,HIGH-RISE
960587,231654,728933,3644664,42.349285,-71.086613,2935000,CONDOMINIUM,MID-RISE
0,0,0,1,42.349285,-71.086613,1,CONDOMINIUM,MID-RISE
0,0,0,1,42.349285,-71.086613,1,CONDOMINIUM,MID-RISE
296191,71429,224762,1123809,42.349565,-71.087529,875000,CONDOMINIUM,MID-RISE
718542,204287,514255,2571275,42.349285,-71.086613,2000000,CONDOMINIUM,MID-RISE
169420,40857,128563,642813,42.349285,-71.086613,499996,CONDOMINIUM,MID-RISE
423553,102143,321410,1607047,42.349285,-71.086613,1250000,CONDOMINIUM,MID-RISE
423553,102143,321410,1607047,42.349285,-71.086613,1250000,CONDOMINIUM,MID-RISE
1510742,364329,1146413,5732063,42.348727,-71.086197,3800000,MXU RES+COM,RAISED CAPE
3287247,792749,2494498,12472490,42.348727,-71.086197,8500000,MXU RES+COM,RAISED CAPE
238818,89912,148906,1280590,42.367108,-71.035929,1075000,MXU RES+COM,RAISED CAPE
119459,28808,90651,453254,42.364335,-71.052291,347000,CONDOMINIUM,FREE-STANDNG
82339,19856,62483,312413,42.297683,-71.0746,221000,3-FAM RES,CONVENTIONAL
561287,108032,453255,1813018,42.310582,-71.112407,1460000,3-FAM RES,CONVENTIONAL
885356,143199,742157,2544540,42.360169,-71.067898,1800000,9 + UNIT APT,CONDO/APT
139608,33667,105941,529704,42.288149,-71.126312,450000,1-FAM RES,BNGL/COTTAGE
228477,43975,184502,738007,42.31208,-71.079186,565000,3-FAM RES,DECKER
79845,35982,43863,496758,42.377842,-71.063337,350000,CONDOMINIUM,DECKER
63711,15364,48347,241731,42.278763,-71.092432,171000,3-FAM RES,CONVENTIONAL
372290,89781,282509,1412545,42.340577,-71.160244,1200000,2-FAM RES,CONVENTIONAL
1495208,183858,1311350,3625498,42.343658,-71.070036,2820000,4-8 UNIT APT,CONDO/APT
384443,73995,310448,1241793,42.325138,-71.0577,1000000,3-FAM RES,DECKER
227024,54748,172276,861377,42.380263,-71.06802,670000,1-FAM RES,ROW-END
413824,193531,220293,2656190,42.364478,-71.056519,2095000,4-8 UNIT APT,CONDO/APT
379064,91414,287650,1438249,42.308358,-71.12578,1186000,1-FAM RES,SPLIT LEVEL
374838,90395,284443,1422214,42.33427,-71.102931,1265000,3-FAM RES,ROW-MIDDLE
2556323,616480,1939843,9699215,42.353258,-71.074211,7650000,CONDOMINIUM,ROW-MIDDLE
98264,23697,74567,372835,42.348548,-71.131647,290000,CONDOMINIUM,LOW-RISE
387802,93521,294281,1471401,42.353066,-71.078832,1250000,CONDOMINIUM,MID-RISE
214045,20428,193617,450744,42.338194,-71.148105,350600,CONDOMINIUM,LOW-RISE
122855,29627,93228,466139,42.34971,-71.132899,396000,CONDOMINIUM,LOW-RISE
127119,30655,96464,482316,42.3501,-71.132087,429000,CONDOMINIUM,MID-RISE
110202,26576,83626,418127,42.33837,-71.152471,351000,CONDOMINIUM,LOW-RISE
128568,31005,97563,487815,42.33939,-71.154857,409500,CONDOMINIUM,MID-RISE
401139,96738,304401,1522005,42.352637,-71.083224,900000,CONDOMINIUM,HIGH-RISE
537788,129692,408096,2040476,42.352637,-71.083224,1206585,CONDOMINIUM,HIGH-RISE
573698,110800,462898,1857490,42.310472,-71.10369,1531712,CHARITY PROP,DUPLEX
276794,43288,233506,778353,42.36427,-71.053805,500000,MXU COM+RES,CONDO/APT
88363,21309,67054,335270,42.304886,-71.083844,240000,3-FAM RES,DECKER
250389,35964,214425,667098,42.338083,-71.048808,560000,CONDOMINIUM,DECKER
66273,15982,50291,251452,42.292435,-71.089843,180000,4-8 UNIT APT,DECKER
166194,40079,126115,630575,42.32057,-71.116577,497350,CONDOMINIUM,LOW-RISE
158368,30481,127887,511547,42.322706,-71.105084,455000,CONDOMINIUM,ROW-END
567937,105070,462867,1785343,42.349719,-71.087308,1080000,CONDOMINIUM,MID-RISE
147279,35517,111762,558807,42.381226,-71.067427,450000,1-FAM RES,CONVENTIONAL
295127,71172,223955,1119771,42.31924,-71.081315,940000,MXU RES+COM,RAISED CAPE
269910,65091,204819,1024095,42.377908,-71.029293,870000,1-FAM RES,CONVENTIONAL
310768,74944,235824,1179120,42.346106,-71.075097,930000,CONDOMINIUM,ROW-MIDDLE
508263,122572,385691,1928456,42.332203,-71.037191,1500000,MXU COM+RES,RAISED CAPE
227624,54893,172731,863653,42.37648,-71.031319,725000,3-FAM RES,DECKER
434338,104744,329594,1647969,42.349252,-71.087112,1400000,CONDOMINIUM,ROW-MIDDLE
1041828,158987,882841,2883946,42.319044,-71.081358,2450000,MXU RES+COM,CONDO/APT
1316356,317451,998905,4994521,42.308809,-71.105344,3888743,REST/BAR,CONDO/APT
1234455,90858,1143597,2287193,42.362965,-71.051673,1920000,CONDOMINIUM,MID-RISE
192382,36944,155438,620448,42.285738,-71.13003,475000,2-FAM RES,CONVENTIONAL
846960,204252,642708,3213540,42.344471,-71.06927,2730000,CONDOMINIUM,ROW-MIDDLE
367431,88609,278822,1394107,42.351224,-71.141222,1240000,2-FAM RES,TWO FAMILY
61811,14906,46905,234521,42.303915,-71.080841,165900,3-FAM RES,SEMI DETACHD
403314,97262,306052,1530257,42.360547,-71.064454,1300000,CONDOMINIUM,MID-RISE
124650,30060,94590,472948,42.381776,-71.018675,390000,1-FAM RES,CONVENTIONAL
1279278,308509,970769,4853844,42.35721,-71.070947,2825000,1-FAM RES,ROW-MIDDLE
208573,50299,158274,791370,42.29182,-71.145628,596900,1-FAM RES,CAPE COD
96092,23173,72919,364595,42.322267,-71.078428,275000,3-FAM RES,CONVENTIONAL
308690,74443,234247,1171235,42.284354,-71.054699,995000,2-FAM RES,CONVENTIONAL
341266,82299,258967,1294833,42.308641,-71.114302,1100000,2-FAM RES,TWO FAMILY
384609,74027,310582,1242329,42.30436,-71.066794,1105000,CONDOMINIUM,DECKER
384609,74027,310582,1242329,42.30436,-71.066794,1105000,CONDOMINIUM,DECKER
384609,74027,310582,1242329,42.30436,-71.066794,1105000,CONDOMINIUM,DECKER
153358,36975,116383,581775,42.310279,-71.069022,409900,3-FAM RES,DECKER
30983,7471,23512,117558,42.26145,-71.159615,90000,1-FAM RES,CAPE COD
49947,12045,37902,189510,42.377393,-71.036013,140000,3-FAM RES,DECKER
119504,28819,90685,453424,42.388825,-71.009368,342000,1-FAM RES,COLONIAL
1255859,302861,952998,4764986,42.352488,-71.08377,4000000,CONDOMINIUM,ROW-MIDDLE
522092,125907,396185,1980925,42.352876,-71.082308,1350000,CONDOMINIUM,ROW-MIDDLE
300410,72446,227964,1139816,42.331881,-71.037303,899000,2-FAM RES,CONVENTIONAL
512191,47228,464963,1059409,42.377799,-71.039189,900000,3-FAM RES,ROW-MIDDLE
1757888,423930,1333958,6669789,42.345267,-71.084125,5500000,CONDOMINIUM,HIGH-RISE
850946,205213,645733,3228663,42.352468,-71.083143,2600000,CONDOMINIUM,ROW-MIDDLE
0,0,0,1,42.349624,-71.08767,1,CONDOMINIUM,ROW-MIDDLE
0,0,0,1,42.349624,-71.08767,1,CONDOMINIUM,ROW-MIDDLE
0,0,0,1,42.349624,-71.08767,1,CONDOMINIUM,ROW-MIDDLE
0,0,0,1,42.349624,-71.08767,1,CONDOMINIUM,ROW-MIDDLE
0,0,0,1,42.349624,-71.08767,1,CONDOMINIUM,ROW-MIDDLE
1857815,257578,1600237,4842267,42.280234,-71.064446,3993000,9 + UNIT APT,CONDO/APT
180409,43507,136902,684510,42.280234,-71.064446,490000,9 + UNIT APT,CONDO/APT
110013,26530,83483,417414,42.283177,-71.084255,325000,3-FAM RES,CONVENTIONAL
1001660,142175,859485,2648990,42.33828,-71.050213,2028000,MXU COM+RES,CONDO/APT
214929,41368,173561,694244,42.381333,-71.067649,540000,CONDOMINIUM,MID-RISE
192991,137451,55540,1785586,42.322711,-71.105971,1367000,MXU RES+COM,CONDO/APT
1353348,326372,1026976,5134878,42.366072,-71.05123,4050000,CONDOMINIUM,ROW-MIDDLE
176816,104055,72761,1382465,42.378686,-71.031072,1140000,3-FAM RES,DECKER
653524,157603,495921,2479603,42.357195,-71.06499,1775000,CONDOMINIUM,MID-RISE
152018,36660,115358,576789,42.349577,-71.087851,490000,CONDOMINIUM,ROW-MIDDLE
152018,36660,115358,576789,42.349577,-71.087851,490000,CONDOMINIUM,ROW-MIDDLE
503736,121480,382256,1911276,42.338424,-71.04856,1700000,4-8 UNIT APT,CONDO/APT
165896,40007,125889,629444,42.350359,-71.048463,465000,CONDOMINIUM,MID-RISE
4442266,473032,3969234,9923084,42.350865,-71.08578,8330000,3-FAM RES,ROW-MIDDLE
717956,173141,544815,2724071,42.349553,-71.087942,1950000,CONDOMINIUM,ROW-MIDDLE
217706,52501,165205,826022,42.335496,-71.051188,642500,CONDOMINIUM,FREE-STANDNG
300744,72527,228217,1141084,42.377814,-71.029731,900000,3-FAM RES,DECKER
300744,72527,228217,1141084,42.377867,-71.029667,900000,RES UDV LAND,ROW-END
281500,67886,213614,1068066,42.297459,-71.056824,950000,3-FAM RES,DECKER
45572,19175,26397,267747,42.326896,-71.076515,177500,3-FAM RES,DECKER
599208,170359,428848,2144243,42.337844,-71.051487,1800000,3-FAM RES,DECKER
133228,24086,109142,412314,42.338762,-71.071597,340000,CONDOMINIUM,ROW-END
108669,26206,82463,412314,42.338762,-71.071597,340000,CONDOMINIUM,ROW-END
157404,37959,119445,597224,42.272374,-71.14742,465000,1-FAM RES,COLONIAL
157404,37959,119445,597224,42.272374,-71.14742,465000,1-FAM RES,COLONIAL
122299,29493,92806,464030,42.280968,-71.129082,350000,1-FAM RES,COLONIAL
171354,53196,118158,787717,42.351983,-71.16863,555000,2-FAM RES,CONVENTIONAL
697724,168262,529462,2647308,42.367042,-71.053861,1755000,9 + UNIT APT,CONDO/APT
96135,23183,72952,364756,42.320094,-71.080432,284000,3-FAM RES,SEMI DETACHD
4498508,1084856,3413652,17068256,42.353025,-71.074723,14500000,CONDOMINIUM,ROW-MIDDLE
277587,84692,192895,1258888,42.33198,-71.105712,930000,3-FAM RES,DECKER
284458,68599,215859,1079293,42.294347,-71.055704,890000,2-FAM RES,CONVENTIONAL
206986,55400,151586,848882,42.294347,-71.055704,700000,2-FAM RES,CONVENTIONAL
166967,40265,126702,633510,42.379345,-71.069964,485000,1-FAM RES,ROW-MIDDLE
1904638,297867,1606771,5355901,42.360024,-71.068786,4550000,9 + UNIT APT,CONDO/APT
52366,12628,39738,198686,42.288134,-71.091113,160000,RES DEV LAND,CONDO/APT
110013,26530,83483,417414,42.298924,-71.075416,325000,3-FAM RES,CONVENTIONAL
431481,104055,327426,1637130,42.390317,-71.0113,1350000,4-8 UNIT APT,CONDO/APT
196228,47322,148906,744529,42.284326,-71.145314,625000,1-FAM RES,COLONIAL
1333967,256753,1077214,4308854,42.364647,-71.056529,3250000,9 + UNIT APT,CONDO/APT
1608237,334684,1273553,5486074,42.364647,-71.056529,4200000,9 + UNIT APT,CONDO/APT
815030,155050,659980,2611532,42.364647,-71.056529,1840000,9 + UNIT APT,CONDO/APT
239073,57654,181419,907091,42.321455,-71.119618,748000,CONDOMINIUM,MID-RISE
263721,63598,200123,1000614,42.34197,-71.078323,705000,CONDOMINIUM,ROW-MIDDLE
174656,27314,147342,491139,42.333289,-71.043258,405000,CONDOMINIUM,ROW-END
1433955,38591,1395364,1881092,42.352637,-71.083224,1065000,CONDOMINIUM,HIGH-RISE
194965,47017,147948,739740,42.347556,-71.151671,610000,1-FAM RES,VICTORIAN
142017,34248,107769,538845,42.284781,-71.169134,425000,1-FAM RES,COLONIAL
35537,8570,26967,134834,42.374011,-71.051866,95000,CONDOMINIUM,MID-RISE
288768,106072,182696,1517778,42.331253,-71.046926,1350000,3-FAM RES,SEMI DETACHD
670227,49330,620897,1241793,42.350572,-71.086838,1000000,CONDOMINIUM,ROW-END
3191897,234930,2956967,5913934,42.359009,-71.064489,4600000,1-FAM RES,ROW-END
1519850,366525,1153325,5766621,42.350781,-71.08608,4755235,1-FAM RES,ROW-MIDDLE
108481,26161,82320,411600,42.36698,-71.035162,290000,3-FAM RES,SEMI DETACHD
3256565,239690,3016875,6033750,42.352349,-71.083584,4000000,1-FAM RES,ROW-MIDDLE
2132997,192695,1940302,4365680,42.364641,-71.053443,3600000,MXU COM+RES,RAISED CAPE
89777,21650,68127,340634,42.294724,-71.058366,240000,3-FAM RES,DECKER
32107,3721,28386,75223,42.291829,-71.090226,53000,CONDOMINIUM,FREE-STANDNG
153058,36911,116147,580732,42.366244,-71.051291,487500,CONDOMINIUM,MID-RISE
30768,19939,10829,261794,42.302201,-71.069197,193400,1-FAM RES,COLONIAL
49093,11839,37254,186269,42.323597,-71.085872,150000,CONDOMINIUM,LOW-RISE
134955,32545,102410,512047,42.283061,-71.130814,435000,1-FAM RES,COLONIAL
187458,120362,67096,1582050,42.345953,-71.071633,1344000,CONDOMINIUM,ROW-MIDDLE
33904,8176,25728,128640,42.262948,-71.159408,91000,1-FAM RES,CONVENTIONAL
111834,26969,84865,424322,42.308799,-71.061702,330378,3-FAM RES,DECKER
4607826,433677,4174149,9632651,42.352769,-71.07383,7500000,CONDOMINIUM,ROW-END
587446,170887,416559,2567439,42.336299,-71.075449,2025000,4-8 UNIT APT,CONDO/APT
639232,154156,485076,2425378,42.336493,-71.042799,2000000,3-FAM RES,DECKER
223771,53964,169807,849035,42.289336,-71.136932,650000,1-FAM RES,COLONIAL
253418,48776,204642,818565,42.335537,-71.083784,675000,CONDOMINIUM,LOW-RISE
43055,12240,30814,154071,42.366797,-71.038012,105000,CONDOMINIUM,ROW-END
2416292,102143,2314149,3599786,42.344665,-71.077948,2800000,2-FAM RES,ROW-MIDDLE
3383071,360244,3022827,7557067,42.357203,-71.070974,5700000,1-FAM RES,ROW-END
1059840,165749,894091,2980304,42.343914,-71.069679,2400000,2-FAM RES,ROW-MIDDLE
199759,48173,151586,757930,42.310038,-71.130166,625000,1-FAM RES,RANCH
813307,177552,635755,2870530,42.365469,-71.0546,2235000,4-8 UNIT APT,CONDO/APT
86978,36263,50715,507148,42.265935,-71.102772,400000,2-FAM RES,TWO FAMILY
297402,71721,225681,1128405,42.307125,-71.104831,890000,3-FAM RES,DECKER
87722,82971,4751,1049073,42.332076,-71.107361,775000,2-FAM RES,CONVENTIONAL
184628,44524,140104,700518,42.316661,-71.054765,450000,3-FAM RES,DECKER
282981,68243,214738,1073687,42.342825,-71.088249,955000,CONDOMINIUM,ROW-MIDDLE
336887,81243,255644,1278218,42.34256,-71.072625,915000,CONDOMINIUM,ROW-MIDDLE
499112,120365,378747,1893735,42.374175,-71.061116,1525000,1-FAM RES,ROW-MIDDLE
0,0,0,1,42.290528,-71.076067,1,CTYMUNI PROP,SEMI DETACHD
445165,47403,397762,994405,42.355265,-71.151465,820000,2-FAM RES,TWO FAMILY
159025,38350,120675,603375,42.327246,-71.100862,400000,3-FAM RES,DECKER
1458736,187561,1271175,3631927,42.348168,-71.087641,2825000,CONDOMINIUM,MID-RISE
535357,129106,406251,2031254,42.379217,-71.039345,1675000,CONDOMINIUM,FREE-STANDNG
744057,77078,666979,1637130,42.348168,-71.087641,1350000,CONDOMINIUM,MID-RISE
451314,108838,342476,1712378,42.348168,-71.087641,1100000,CONDOMINIUM,MID-RISE
676449,53773,622676,1299497,42.348168,-71.087641,960000,CONDOMINIUM,MID-RISE
188731,45514,143217,716085,42.337063,-71.046827,460000,2-FAM RES,TWO FAMILY
1427064,344149,1082915,5414572,42.348454,-71.086921,4000000,CONDOMINIUM,MID-RISE
1856970,447825,1409145,7045723,42.345267,-71.084125,5810000,CONDOMINIUM,HIGH-RISE
4110301,437683,3672618,9181545,42.352167,-71.084516,7800000,CONDOMINIUM,ROW-MIDDLE
1806691,259888,1546803,4817910,42.364715,-71.053371,3800000,MXU COM+RES,CONDO/APT
318539,76818,241721,1208601,42.366819,-71.034798,1075000,1-FAM RES,ROW-END
193479,46659,146820,734097,42.348882,-71.088439,579000,CONDOMINIUM,MID-RISE
372290,89781,282509,1412545,42.338041,-71.047549,1200000,1-FAM RES,SEMI DETACHD
1262706,518177,744529,7266604,42.338468,-71.048031,6100000,RELIGIOUS PR,SEMI DETACHD
130820,31548,99272,496359,42.366166,-71.030059,380000,2-FAM RES,CONVENTIONAL
189752,45760,143992,719957,42.378636,-71.03909,560000,3-FAM RES,DECKER
259021,62465,196556,982778,42.294798,-71.058088,825000,CONDOMINIUM,FREE-STANDNG
259021,62465,196556,982778,42.294798,-71.058088,825000,CONDOMINIUM,FREE-STANDNG
259021,62465,196556,982778,42.294798,-71.058088,825000,CONDOMINIUM,FREE-STANDNG
0,0,0,1,42.294798,-71.058088,1,CONDOMINIUM,FREE-STANDNG
0,0,0,1,42.294798,-71.058088,1,CONDOMINIUM,FREE-STANDNG
271773,52482,219291,879868,42.330455,-71.055488,650000,3-FAM RES,CONDO/APT
91404,49605,41799,666166,42.366095,-71.029897,510000,3-FAM RES,DECKER
391853,61282,330571,1101903,42.294816,-71.058019,925000,3-FAM RES,DECKER
426941,102960,323981,1619903,42.352157,-71.084225,1260000,CONDOMINIUM,ROW-MIDDLE
147689,35616,112073,560363,42.334884,-71.045217,429000,1-FAM RES,COLONIAL
93107,22453,70654,353267,42.285138,-71.068562,249900,3-FAM RES,CONVENTIONAL
361432,87162,274270,1371346,42.375333,-71.037433,1165000,MXU RES+COM,RAISED CAPE
68927,16622,52305,261522,42.297387,-71.07353,185000,2-FAM RES,CONVENTIONAL
219508,37774,181734,657185,42.278625,-71.135763,518338,CONDOMINIUM,FREE-STANDNG
527410,127189,400221,2001105,42.370759,-71.037621,1700000,4-8 UNIT APT,CONDO/APT
254917,80585,174332,1188629,42.334431,-71.051059,937500,3-FAM RES,DECKER
455123,88794,366329,1483943,42.334414,-71.051078,1195000,3-FAM RES,DECKER
463796,111848,351948,1759736,42.364549,-71.057044,1300000,4-8 UNIT APT,CONDO/APT
175575,42341,133234,666166,42.330252,-71.104453,510000,1-FAM RES,CONVENTIONAL
192833,30157,162676,542252,42.345808,-71.073781,409000,CONDOMINIUM,ROW-MIDDLE
684443,165059,519384,2596917,42.37587,-71.061926,2180000,CONDOMINIUM,ROW-END
147631,46375,101256,684966,42.27294,-71.071537,575000,4-8 UNIT APT,CONDO/APT
210173,63033,147140,940519,42.359673,-71.067729,799000,CONDOMINIUM,MID-RISE
821355,198077,623278,3116386,42.342022,-71.07837,2424000,CONDOMINIUM,ROW-MIDDLE
330391,79676,250715,1253572,42.315487,-71.055348,1115000,3-FAM RES,DECKER
1216958,366074,850884,5458502,42.366438,-71.055669,4250000,9 + UNIT APT,CONDO/APT
143827,34685,109142,545710,42.317286,-71.05787,450000,3-FAM RES,DECKER
761364,183609,577755,2888773,42.342022,-71.07837,2425000,CONDOMINIUM,ROW-MIDDLE
773072,59196,713876,1458952,42.344336,-71.156258,1174875,2-FAM RES,CONVENTIONAL
1787340,110988,1676352,3073311,42.349561,-71.069088,2200000,1-FAM RES,ROW-MIDDLE
